PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
91;2019;6;0;1;0;0;0;1;0;0;0;0;63;0;1;0;0;0;0;0;0;865;0;29;0;0
91;2020;6;0;47;1;5;10;-7;0;1;0;0;56;0;49;29;4;11;32;17;30;41256;155;4607;0;0
91;2021;6;0;50;7;11;6;12;0;0;3;0;58;1;69;6;3;59;20;30;67;50441;164;8839;0;0
91;2022;6;0;24;0;7;18;-2;0;1;0;0;59;0;32;2;1;52;20;8;34;23852;96;2860;0;0
91;2023;6;0;66;4;20;42;7;0;1;0;1;59;0;61;124;51;83;29;32;71;36409;579;5597;1;0
95;2019;2;0;38;3;7;6;-2;0;0;0;0;54;0;47;35;13;16;6;13;26;17936;244;1180;0;0
96;2022;0;0;50;1;8;4;0;0;0;0;0;52;0;46;31;10;21;15;11;34;32885;33;148;0;0
96;2023;0;0;66;14;12;10;15;0;0;0;0;58;5;103;350;152;82;34;27;43;50573;352;115;0;0
97;2020;2;0;50;7;14;20;-10;1;1;0;0;57;1;57;402;204;46;8;9;47;36932;2197;322;0;0
97;2021;2;0;50;6;25;32;4;4;11;0;0;65;1;109;746;435;27;21;24;64;42370;8655;87;0;0
97;2022;2;0;50;15;24;36;6;2;8;0;0;65;4;116;821;432;54;13;20;85;46910;9138;71;2;0
97;2023;2;0;66;12;35;26;2;4;14;0;0;68;3;142;1045;599;106;22;34;101;58191;12642;157;0;0
98;2020;2;0;50;8;10;16;-16;0;2;0;1;56;0;62;15;8;32;16;17;47;38063;471;603;0;0
98;2021;2;0;50;13;25;14;4;4;6;0;0;59;3;110;52;19;37;20;9;35;41337;6440;0;0;0
98;2022;2;0;50;11;20;14;2;3;1;0;0;57;0;99;57;27;31;32;7;38;43199;3027;0;0;0
98;2023;2;0;66;10;11;12;-1;2;1;0;0;56;2;113;73;17;64;22;16;69;52724;2757;0;0;0
105;2021;14;0;50;3;6;47;-20;0;0;0;0;61;0;35;13;3;55;15;25;88;46693;889;5688;5;1
105;2022;14;0;50;8;26;4;13;4;6;1;1;71;1;93;2;0;8;28;26;77;47395;10338;8767;0;0
105;2023;14;0;66;12;26;26;13;3;9;0;0;74;0;178;6;2;57;43;30;68;75305;11739;3944;0;0
106;2019;3;0;35;2;5;22;8;0;0;0;0;51;1;35;0;0;23;11;6;24;26637;0;2655;0;0
111;2020;3;0;50;0;8;25;-19;0;1;0;1;56;0;44;9;3;43;22;34;57;49239;2674;4608;0;0
111;2021;3;0;50;4;11;34;1;0;0;0;0;58;1;70;8;2;45;32;29;40;50564;3524;4846;0;0
111;2022;3;0;49;4;11;16;30;0;0;0;1;57;1;57;15;3;36;14;26;11;48403;275;3281;0;0
111;2023;3;0;66;5;17;21;-30;0;1;0;0;57;2;90;4;3;87;21;49;86;76738;5018;3917;1;0
113;2019;3;0;37;5;8;10;-7;0;0;0;0;55;1;38;18;4;7;8;4;19;16937;142;2076;0;0
114;2019;3;0;50;8;19;56;-23;4;4;0;0;68;0;95;612;296;38;17;11;80;44264;7690;4991;0;0
116;2021;15;0;30;1;6;10;-6;0;0;0;1;53;0;23;275;130;11;10;8;41;20990;196;3470;0;0
117;2019;7;0;3;0;1;0;-1;0;1;0;0;62;0;7;0;0;2;2;1;0;2928;466;0;0;0
117;2020;7;0;50;2;8;12;-6;0;0;0;1;53;0;55;7;3;15;8;13;37;44699;116;1431;0;0
117;2021;7;0;50;4;12;28;-24;0;1;1;0;54;1;91;4;1;32;22;28;24;57391;3877;3293;0;0
117;2022;7;0;50;4;17;32;-20;1;7;0;0;58;0;118;1;1;52;18;23;71;52582;8851;4108;0;0
117;2023;5;0;66;6;20;35;14;1;0;0;1;54;1;112;1;0;52;26;19;70;71981;288;9350;1;0
118;2019;3;0;50;11;24;40;-5;2;10;0;0;73;0;137;882;474;40;15;32;115;48910;8594;8427;0;0
118;2020;3;0;31;6;5;10;-15;1;3;0;0;61;0;60;548;290;13;10;15;46;30146;4501;3619;0;0
118;2020;5;0;20;2;8;14;2;0;0;0;0;58;0;38;18;12;11;7;5;26;18687;1150;398;0;0
119;2019;3;0;50;3;6;8;-7;0;0;0;0;59;1;60;385;187;22;6;12;49;31860;82;649;0;0
121;2019;3;0;50;4;7;16;2;1;0;0;1;57;0;33;320;164;30;14;15;36;22944;2910;4907;0;0
125;2019;3;0;50;19;9;28;-5;3;4;1;0;64;5;145;209;72;33;18;16;33;48288;8590;7881;0;0
126;2019;3;0;37;5;4;10;4;0;1;0;0;53;1;39;59;15;13;13;2;21;17125;2428;4115;0;0
129;2019;3;0;50;6;14;39;1;0;0;0;0;62;0;78;118;56;40;19;18;44;47381;3451;2137;1;0
129;2020;3;0;50;8;3;2;-18;0;0;0;0;61;1;47;333;170;10;11;22;52;30489;28;4071;0;0
131;2019;2;0;12;1;0;0;-2;0;0;0;0;51;0;2;9;6;1;2;4;4;4394;41;0;0;0
131;2020;2;0;50;6;12;12;-20;1;6;0;0;58;2;79;0;0;20;13;10;57;38632;6073;315;0;0
131;2021;2;0;50;17;20;8;-10;5;10;0;0;63;4;129;1;1;11;17;15;44;43855;9021;0;0;0
131;2022;2;0;50;9;20;8;-18;5;8;0;0;64;1;120;2;2;24;17;18;46;43994;8484;28;0;0
131;2023;2;0;66;17;37;34;2;5;9;0;0;63;2;158;94;28;54;29;24;51;55501;11913;58;0;0
143;2019;2;0;12;1;2;6;-1;0;1;0;0;56;0;18;9;1;14;8;1;6;11016;91;1273;0;0
143;2020;2;0;48;3;8;23;-15;0;0;0;1;58;0;64;10;5;74;32;30;68;48836;791;7152;1;0
143;2021;2;0;50;5;9;12;2;0;0;2;0;61;0;72;7;1;65;34;17;66;54026;52;8080;0;0
143;2022;2;0;50;5;15;21;-5;0;0;0;0;63;1;83;18;6;96;40;29;111;57043;369;5542;1;0
143;2023;2;0;66;8;18;54;9;0;0;0;1;58;1;116;16;7;135;26;33;118;76898;355;10302;2;0
144;2022;0;0;50;4;15;16;-2;0;0;0;0;58;1;56;0;0;51;36;22;15;54901;46;183;0;0
144;2023;7;0;66;11;25;26;17;0;0;0;1;60;0;102;10;3;44;19;28;37;72273;886;9719;0;0
145;2019;3;0;13;0;0;20;-11;0;0;0;0;52;0;6;0;0;42;4;2;6;11274;11;232;0;0
145;2020;3;0;50;4;17;24;-25;0;3;1;1;58;0;76;0;0;70;18;11;32;51231;5589;3056;0;0
145;2021;3;0;50;4;15;24;-1;3;4;0;0;59;0;74;0;0;38;19;12;29;49564;9493;3677;0;0
145;2022;3;0;50;9;15;28;11;6;3;0;1;63;2;144;7;1;26;24;12;9;51212;9160;2989;0;0
145;2023;3;0;66;15;29;18;-35;4;14;0;1;65;3;152;0;0;65;80;34;55;76100;12854;2484;0;0
