PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
490;2023;13;0;66;33;54;26;13;15;12;0;0;71;9;273;1487;840;102;38;35;34;85943;11053;1173;0;0
490;2024;13;0;66;31;33;18;-5;7;7;0;0;67;5;255;163;88;89;41;21;48;84531;9024;2528;0;0
490;2025;13;0;66;28;37;8;6;6;9;1;0;69;3;234;157;64;92;35;24;52;84753;8205;2431;0;0
490;2026;13;0;66;24;46;22;16;2;7;1;1;66;4;223;1179;638;82;44;30;35;78016;5581;3910;0;0
491;2019;14;0;50;19;33;14;11;6;7;0;2;83;3;149;1125;650;119;27;16;51;55411;8242;7600;0;0
491;2020;14;0;50;17;40;80;8;5;14;0;0;68;1;167;45;18;240;24;12;16;50278;10110;701;2;1
491;2021;14;0;50;18;28;28;26;1;5;0;3;65;4;171;204;80;102;29;18;10;53992;3850;6448;0;0
491;2022;14;0;50;17;21;30;13;4;8;1;1;70;4;171;11;1;131;27;18;11;56505;8358;4286;1;0
491;2023;14;0;66;13;20;27;-19;2;5;1;1;64;3;159;118;42;130;45;15;13;75894;7285;7276;1;0
491;2024;14;0;66;10;21;48;-57;4;5;0;0;61;1;129;17;5;181;35;27;19;73776;8385;2579;0;0
491;2025;14;0;66;11;14;46;-40;0;1;0;0;57;0;106;27;7;153;30;16;18;70459;4818;5549;0;0
492;2019;12;0;50;33;25;38;23;8;9;0;0;68;1;226;275;114;88;23;20;41;55764;9520;5743;0;0
492;2020;12;0;50;19;31;32;9;1;2;0;0;62;2;150;112;40;84;23;22;35;56202;3444;703;0;0
492;2021;15;0;50;17;21;24;14;4;4;2;1;67;4;172;90;25;78;38;27;57;51365;6578;5332;0;0
492;2022;4;0;50;15;28;14;33;0;3;0;0;63;2;183;68;32;83;28;11;11;56802;3249;201;0;0
492;2023;4;0;66;17;36;24;19;5;6;0;0;61;0;156;118;56;102;34;22;15;74880;8059;56;0;0
492;2024;4;0;66;18;36;11;-11;4;12;0;0;61;1;161;110;41;76;36;8;13;74103;8509;134;1;0
492;2025;4;0;66;13;9;22;-50;1;0;0;0;52;0;129;157;51;75;44;13;27;80605;2424;4560;0;0
492;2026;4;0;66;8;20;16;-42;1;0;0;0;57;1;103;110;39;70;27;30;79;68036;2378;1285;0;0
500;2019;15;0;50;3;7;32;-51;0;0;0;0;55;0;63;0;0;69;18;21;69;58332;3688;3276;0;0
500;2020;15;0;50;2;4;20;-8;0;0;0;1;63;0;47;0;0;87;23;21;64;48668;450;6788;0;0
500;2021;15;0;50;3;13;24;4;0;0;0;1;61;0;106;0;0;122;20;23;80;54535;2128;5774;0;0
500;2022;15;0;50;9;14;22;26;0;1;0;0;68;2;133;0;0;128;28;19;78;55986;2767;8359;0;0
500;2023;15;0;66;15;25;12;24;3;5;0;0;61;2;184;0;0;154;24;28;85;74352;3671;4937;0;0
500;2024;15;0;66;16;29;22;45;1;0;0;1;67;2;192;0;0;150;33;45;75;77408;3227;4501;0;0
500;2025;15;0;66;12;22;48;24;3;2;0;0;67;2;210;0;0;132;21;29;60;79077;3392;4615;0;0
500;2026;15;0;66;8;33;16;46;0;1;0;0;65;2;195;0;0;93;41;26;74;77489;2832;6190;0;0
501;2019;15;0;50;1;10;42;-52;0;1;0;0;62;0;46;0;0;85;29;27;101;57042;5128;3982;0;0
501;2020;15;0;50;7;16;48;-11;1;3;0;1;57;0;84;9;2;58;27;27;48;48750;4460;4129;0;0
501;2021;15;0;50;2;11;58;8;0;0;0;0;59;1;95;0;0;73;29;25;40;51431;2937;5901;0;0
501;2022;15;0;50;6;19;22;22;0;2;0;0;62;1;138;0;0;76;10;18;25;54978;3683;6527;0;0
501;2023;15;0;66;11;37;15;21;0;10;0;0;62;1;216;0;0;114;13;28;47;71955;11609;3230;1;0
501;2024;15;0;66;10;28;8;39;0;3;0;0;62;1;174;0;0;91;24;23;63;75885;3171;3492;0;0
501;2025;15;0;66;13;36;8;39;3;11;0;0;66;2;197;0;0;107;29;20;60;75479;10577;4807;0;0
501;2026;15;0;66;12;30;22;28;4;5;0;0;65;1;192;0;0;74;23;27;47;74300;10302;6042;0;0
502;2019;15;0;50;2;8;26;-18;1;1;0;0;62;0;64;0;0;80;32;21;66;57903;7475;6759;0;0
502;2020;15;0;50;1;9;29;-4;0;3;0;0;63;0;83;1;0;117;31;17;99;53984;6554;6857;1;1
502;2021;15;0;50;8;19;38;0;5;8;0;0;65;2;119;2;0;137;38;15;105;52437;9604;8452;0;0
502;2022;15;0;50;3;22;30;6;2;6;0;0;65;1;173;0;0;144;70;28;78;51007;9201;5735;0;0
502;2023;15;0;66;9;20;16;17;1;2;0;0;64;0;167;0;0;165;44;37;90;72452;2894;3427;0;0
502;2024;15;0;66;8;22;25;30;0;0;0;0;58;2;141;0;0;93;31;14;76;66794;106;3028;1;0
502;2025;15;0;66;8;23;14;41;0;0;0;0;58;2;121;0;0;69;25;22;90;61159;154;3909;0;0
502;2026;15;0;66;8;24;2;25;0;0;0;0;54;2;116;0;0;40;26;23;91;63958;31;4468;0;0
506;2019;15;0;50;11;6;24;-38;0;0;0;0;53;1;85;719;344;17;31;1;15;52195;3224;1394;0;0
506;2020;10;0;50;13;17;169;-30;3;8;0;0;60;1;93;890;455;74;48;3;39;51298;7715;8234;0;0
506;2021;12;0;50;12;18;118;-21;1;3;0;0;53;1;84;784;388;160;33;7;41;51626;3950;133;0;0
506;2022;12;0;50;8;7;48;-58;2;2;0;0;55;0;76;934;455;45;33;8;80;57832;2665;754;0;0
506;2023;12;0;66;12;25;34;-31;1;4;0;0;60;1;114;937;490;24;38;13;80;69517;7301;114;0;0
506;2024;12;0;6;1;0;0;-7;0;0;0;0;50;0;6;16;10;0;5;0;11;6863;301;0;0;0
507;2022;8;0;50;4;13;10;23;1;2;0;0;60;0;77;0;0;28;15;15;30;42304;2137;1874;0;0
507;2023;8;0;49;4;11;26;15;1;2;0;0;58;0;77;0;0;36;17;6;29;42920;1813;2439;0;0
507;2023;14;0;17;0;3;6;-13;0;0;0;0;58;0;23;0;0;14;7;6;31;15298;629;1405;0;0
507;2024;14;0;66;4;14;28;-51;0;0;0;0;58;0;87;0;0;50;29;20;167;70364;0;7722;0;0
507;2025;14;0;66;3;16;30;-44;0;0;0;0;59;1;82;0;0;66;30;23;178;75537;188;2874;0;0
507;2026;14;0;66;2;12;10;-58;0;0;0;1;58;0;75;0;0;71;27;23;162;63377;90;3639;0;0
